drug_id,ema_code,name,manufacturer
2936,EMA-002936,Mucosolvan,Opella Healthcare Greece Single Member Ltd.
2937,EMA-002937,Mucothiol «χωρίσ Ζάχαρη»,Arriani Pharmaceuticals S.A.
2938,EMA-002938,Multibic,Fresenius Medical Care Deutschland Gmbh
2939,EMA-002939,Multibic,Fresenius Medical Care Deutschland Gmbh
2940,EMA-002940,Multihance,Bracco Imaging S.P.A.
2941,EMA-002941,Mundisal,Lavipharm S.A
2942,EMA-002942,Mupider,Kleva Pharmaceuticals
2943,EMA-002943,Mupina,"Infectopharm Arzneimittel Und Consilium Gmbh, De, Heppenheim"
2944,EMA-002944,Mupirocin Target,Target Pharma Single Member Private Ltd
2945,EMA-002945,Muvito,Rafarm Sa.
2946,EMA-002946,Mycazole,Verisfield S.M.S.A
2947,EMA-002947,Mycofagyl,Medical Pharmaquality Pharmaceuticals S.A.
2948,EMA-002948,Mycomycen,Verisfield S.M.S.A
2949,EMA-002949,Mycomycen,Verisfield S.M.S.A
2950,EMA-002950,Myco-Synalar,Galenica Sa
2951,EMA-002951,Mydrane,Laboratoires Thea
2952,EMA-002952,Myelomide,Anabiosis S.A.
2953,EMA-002953,Myfortic,Novartis (Hellas) S.A.C.I.
2954,EMA-002954,Myolgin,Terix Labs Ltd
2955,EMA-002955,Myoview,Ge Healthcare Ae
2956,EMA-002956,Myrelez,Amdipharm Limited
2957,EMA-002957,Myxina,Norma Hellas S.A.
2958,EMA-002958,N,Teva B.V
2959,EMA-002959,Nabuton,Farmellas Enterprises Ltd
2960,EMA-002960,Nacerfin,Naturalia S.A.
2961,EMA-002961,Nafloxin,Cooper Pharmaceuticals S.A.
2962,EMA-002962,Nafloxin,Cooper Pharmaceuticals S.A.
2963,EMA-002963,Nafloxin,Cooper Pharmaceuticals S.A.
2964,EMA-002964,Nafordyl,Kleva Pharmaceuticals
2965,EMA-002965,Nagilma,Innovis Pharma
2966,EMA-002966,Nairem,Demo Abee
2967,EMA-002967,Nalpain,Orpha-Devel Handels Und Vertriebs Gmbh
2968,EMA-002968,Nandrolone Decanoate Norma,Norma Hellas S.A.
2969,EMA-002969,Naofid,Velka Hellas S.A.
2970,EMA-002970,Naprosyn,Galenica Sa
2971,EMA-002971,Naprosyn,Galenica Sa
2972,EMA-002972,Naprosyn,Galenica Sa
2973,EMA-002973,Naramig,Glaxosmithkline Single Member A.E.B.E.
2974,EMA-002974,Nasacort,Opella Healthcare Greece Single Member Ltd.
2975,EMA-002975,Nasamet,Verisfield S.M.S.A
2976,EMA-002976,Nasatrim,Medicair Bioscience Laboratories Cy Ltd
2977,EMA-002977,Nasiflair,Verisfield S.M.S.A
2978,EMA-002978,Nasonex,N.V. Organon
2979,EMA-002979,Nasαsyn,Farmasyn S.A.
2980,EMA-002980,Natecal D3,Itf Hellas S.A.
2981,EMA-002981,Natibo,Norma Hellas S.A.
2982,EMA-002982,Natrofen,Vocate Φαρμακευτικη Αε
2983,EMA-002983,Navelbine,Pierre Fabre Farmaka Sa
2984,EMA-002984,Nazaflaz,Nassington Ltd
2985,EMA-002985,Nebicur,Bennett Pharmaceuticals Sa
2986,EMA-002986,Nebido,Grünenthal Pharmaceuticals Gmbh & Co. Kg
2987,EMA-002987,Nebulin,"Lyofin Ltd, Greece"
2988,EMA-002988,Nefilin,Elpen Pharmaceutical Co. Inc.
2989,EMA-002989,Neisvac-C,Pfizer Hellas A.E.
2990,EMA-002990,Nelconil,Sja Pharm Ltd
2991,EMA-002991,Nelibat,Libytec Pharmaceutical S.A.
2992,EMA-002992,Neo Candimyk,Viofar Ltd
2993,EMA-002993,Neo-Botacreme,Target Pharma Single Member Private Ltd
2994,EMA-002994,Neocardon,Innovis Pharma
2995,EMA-002995,Neo-Egmol,Target Pharma Single Member Private Ltd
2996,EMA-002996,Neo-Endusix,Anfarm Hellas Sa
2997,EMA-002997,Neo-Endusix,Anfarm Hellas Sa
2998,EMA-002998,Neo-Mycodermol,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
2999,EMA-002999,Neophyr,Sol Spa
3000,EMA-003000,Neostigmine Cooper,Cooper Pharmaceuticals S.A.
3001,EMA-003001,Nepanizil,Medicair Bioscience Laboratories Cy Ltd
3002,EMA-003002,Nepanizil,Medicair Bioscience Laboratories Cy Ltd
3003,EMA-003003,Nepezil,Vianex S.A.
3004,EMA-003004,Nephroferol,Verisfield S.M.S.A
3005,EMA-003005,Nephroplan,Sja Pharm Ltd
3006,EMA-003006,Nerita,Libytec Pharmaceutical S.A.
3007,EMA-003007,Nervius,Target Pharma Single Member Private Ltd
3008,EMA-003008,Nervius,Target Pharma Single Member Private Ltd
3009,EMA-003009,Nervius,Target Pharma Single Member Private Ltd
3010,EMA-003010,Nesyrgy,Menarini International Operations Luxembourg S.A.
3011,EMA-003011,Neurexan,Biologische Heilmittel Heel Gmbh
3012,EMA-003012,Neurobion,P&g Health Germany Gmbh
3013,EMA-003013,Neurobion,P&g Health Germany Gmbh
3014,EMA-003014,Neurontin,Viatris Hellas Limited
3015,EMA-003015,Neurosedine,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
3016,EMA-003016,Neutramag,Global Development Ltd
3017,EMA-003017,Nevirapine Vocate,Vocate Φαρμακευτικη Αε
3018,EMA-003018,Nevropram®,Viofar Ltd
3019,EMA-003019,Nevrorestol,Bros Ltd
3020,EMA-003020,Newlev,Rafarm Sa.
3021,EMA-003021,Newmen®,Viofar Ltd
3022,EMA-003022,Newzypra,Bioneuron Pharmaceuticals Ltd
3023,EMA-003023,Nexium,Vianex S.A.
3024,EMA-003024,Nexium,Vianex S.A.
3025,EMA-003025,Nexium,Vianex S.A.
3026,EMA-003026,Nexubet-3,Verisfield S.M.S.A
3027,EMA-003027,Nexubet-3,Verisfield S.M.S.A
3028,EMA-003028,Nezatin,Heremco
3029,EMA-003029,Nezefib,Rafarm Sa.
3030,EMA-003030,Nezodia,Innovis Pharma
3031,EMA-003031,Nicobright,Enorama Pharma Ab
3032,EMA-003032,Nicobright Enorama,Enorama Pharma Ab
3033,EMA-003033,Nicobright Fruitmint,Enorama Pharma Ab
3034,EMA-003034,Nicobright Mint,Enorama Pharma Ab
3035,EMA-003035,Nicorette,Johnson & Johnson Hellas Consumer Ae
3036,EMA-003036,Nicorette,Johnson & Johnson Hellas Consumer Ae
3037,EMA-003037,Nicorette Clear Patch,Johnson & Johnson Hellas Consumer Ae
3038,EMA-003038,Nicorette Freshfruit,Johnson & Johnson Hellas Consumer Ae
3039,EMA-003039,Nicorette Icemint,Johnson & Johnson Hellas Consumer Ae
3040,EMA-003040,Nicorette Quickspray,Johnson & Johnson Hellas Consumer Ae
3041,EMA-003041,Nicorette Quickspray Berry,Johnson & Johnson Hellas Consumer Ae
3042,EMA-003042,Nicotinell  Tts,Haleon Hellas Single Member Societe Anonyme
3043,EMA-003043,Nicotinell Cool Mint,Haleon Hellas Single Member Societe Anonyme
3044,EMA-003044,Nicotinell Fruit,Haleon Hellas Single Member Societe Anonyme
3045,EMA-003045,Nicotinell Liquorice,Haleon Hellas Single Member Societe Anonyme
3046,EMA-003046,Nictur,Meditrina Pharmaceuticals Ltd
3047,EMA-003047,Nidymo,Innovis Pharma
3048,EMA-003048,Nifib,Demo Abee
3049,EMA-003049,Nifib,Demo Abee
3050,EMA-003050,Niflamol,Bausch + Lomb Ireland Limited
3051,EMA-003051,Nifuroxazide Lavipharm,Lavipharm S.A
3052,EMA-003052,Nilafustin,Demo Abee
3053,EMA-003053,Nilotinib,Viatris Limited
3054,EMA-003054,Nilotinib Anabiosis,Anabiosis S.A.
3055,EMA-003055,Nilotinib Bioars,Bioars Therapeutics S.A.
3056,EMA-003056,Nilotinib Stada,Stada Arzneimittel Ag
3057,EMA-003057,Nilotinib Teva,Teva Gmbh
3058,EMA-003058,Nimedine,Anfarm Hellas Sa
3059,EMA-003059,Nimedine,Anfarm Hellas Sa
3060,EMA-003060,Nimegel,Fos Farmakeftiki Ike
3061,EMA-003061,Nimelide,Genepharm S.A.
3062,EMA-003062,Nimesul,Medichrom A.E.
3063,EMA-003063,Nimesulide Φαρμασυν,Farmasyn S.A.
3064,EMA-003064,Nimotop,Bayer Hellas Sa
3065,EMA-003065,Nindraf,Elpen Pharmaceutical Co. Inc.
3066,EMA-003066,Nintedanib Ahcl,Accord Healthcare S.L.U.
3067,EMA-003067,Nintedanib Sandoz,Sandoz Pharmaceuticals D.D.
3068,EMA-003068,Nintedanib Stada,Stada Arzneimittel Ag
3069,EMA-003069,Nintedanib Teva,Teva Gmbh
3070,EMA-003070,Niontix,Linde Hellas Single Person Limited Liability Company
3071,EMA-003071,Nipent,Pfizer Hellas A.E.
3072,EMA-003072,Nipodur,Anfarm Hellas Sa
3073,EMA-003073,Nipogalin,Anfarm Hellas Sa
3074,EMA-003074,Nipogalin,Anfarm Hellas Sa
3075,EMA-003075,Nirox,Gabriel Health
3076,EMA-003076,Nisaid,Bennett Pharmaceuticals Sa
3077,EMA-003077,Nitastin,Pharmazac Sa
3078,EMA-003078,Nitrofurantoin Iasis,Iasis Pharma
3079,EMA-003079,Nitroglicerina Acarpia,Acarpia Farmaceutici S.R.L
3080,EMA-003080,Nitrong,Lavipharm Hellas Ae
3081,EMA-003081,Nitrong,Lavipharm Hellas Ae
3082,EMA-003082,Nocdurna,Ferring Hellas Mepe
3083,EMA-003083,Nodasic,Rafarm Sa.
3084,EMA-003084,Noga,Tikun Olam Greece S.A.
3085,EMA-003085,Nogaron,Tikun Olam Greece S.A.
3086,EMA-003086,Nolvac,Innovis Pharma
3087,EMA-003087,Nolvadex,Astrazeneca S.A
3088,EMA-003088,Nolvadex D,Astrazeneca S.A
3089,EMA-003089,Nontoss,Cooper Pharmaceuticals S.A.
3090,EMA-003090,Nopar,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3091,EMA-003091,Noradren,Demo Abee
3092,EMA-003092,Noradren,Demo Abee
3093,EMA-003093,Noradrenaline Kabi,Fresenius Kabi Hellas Single Member S.A.
3094,EMA-003094,Nordeloz,Rafarm Sa.
3095,EMA-003095,Nordex,Medical Pharmaquality Pharmaceuticals S.A.
3096,EMA-003096,Norditropin Flexpro,Novo Nordisk A/S
3097,EMA-003097,Norditropin Nordiflex,Novo Nordisk A/S
3098,EMA-003098,Noreskin,Target Pharma Single Member Private Ltd
3099,EMA-003099,Norezor,Elpen Pharmaceutical Co. Inc.
3100,EMA-003100,Norfan,Vocate Φαρμακευτικη Αε
3101,EMA-003101,Norfan,Vocate Φαρμακευτικη Αε
3102,EMA-003102,Norgesic,Viatris Healthcare Limited
3103,EMA-003103,Norlevo,Laboratoire Hra Pharma
3104,EMA-003104,Normafenac,Norma Hellas S.A.
3105,EMA-003105,Normodin,Genepharm S.A.
3106,EMA-003106,Normolose,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
3107,EMA-003107,Normolose,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
3108,EMA-003108,Normotherin,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3109,EMA-003109,Norocin,Vianex S.A.
3110,EMA-003110,Norocin,Vianex S.A.
3111,EMA-003111,Norpen Oro,Norma Hellas S.A.
3112,EMA-003112,Norpen Oro,Norma Hellas S.A.
3113,EMA-003113,Norpen Oro,Norma Hellas S.A.
3114,EMA-003114,Norprolac,Ferring Hellas Mepe
3115,EMA-003115,Nortolan,Anfarm Hellas Sa
3116,EMA-003116,Norvalet,Pharmapath Sa
3117,EMA-003117,Norvasc,Viatris Hellas Limited
3118,EMA-003118,Nosatel,Menarini International Operations Luxembourg S.A.
3119,EMA-003119,Nosatel,Menarini International Operations Luxembourg S.A.
3120,EMA-003120,Nosuffern,Power Health Hellas S.A.
3121,EMA-003121,Notorium,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
3122,EMA-003122,Novaquasol A,Galenica Sa
3123,EMA-003123,Novifer,Novendia Pharmaceuticals Ltd
3124,EMA-003124,Novigrel,Novendia Pharmaceuticals Ltd
3125,EMA-003125,Novistig,Sintetica Gmbh
3126,EMA-003126,Novocral,Help Abee
3127,EMA-003127,Novocral,Help Abee
3128,EMA-003128,Novoflon,Novopharm Pharmaceuticals Ltd
3129,EMA-003129,Novoris,Novopharm Pharmaceuticals Ltd
3130,EMA-003130,Novoris,Novopharm Pharmaceuticals Ltd
3131,EMA-003131,Novozithron,Novopharm Pharmaceuticals Ltd
3132,EMA-003132,Noxtor,Rafarm Sa.
3133,EMA-003133,Nozac,Pharmazac Sa
3134,EMA-003134,Nozinan,Brain Therapeutics Μονοπροσωπη Ικε
3135,EMA-003135,Nujol,Bayer Hellas Sa
3136,EMA-003136,Nulbia,Nassington Ltd
3137,EMA-003137,Numeta,Baxter Hellas
3138,EMA-003138,Numeta G,Baxter Hellas
3139,EMA-003139,Numeta Preterm G13e,Baxter Hellas
3140,EMA-003140,Nuoalz,Elpen Pharmaceutical Co. Inc.
3141,EMA-003141,Nuperal,Itf Hellas S.A.
3142,EMA-003142,Nurofen,Reckitt Benckiser Hellas Healthcare Sa
3143,EMA-003143,Nurofen Cold And Flu,Reckitt Benckiser Hellas Healthcare Sa
3144,EMA-003144,Nurofen Durance,Reckitt Benckiser Hellas Healthcare Sa
3145,EMA-003145,Nurofen Express,Reckitt Benckiser Hellas Healthcare Sa
3146,EMA-003146,Nurofen Express,Reckitt Benckiser Hellas Healthcare Sa
3147,EMA-003147,Nurofen For Children,Reckitt Benckiser Hellas Healthcare Sa
3148,EMA-003148,Nurofen Lemon,Reckitt Benckiser Hellas Healthcare Sa
3149,EMA-003149,Nurofen Mint,Reckitt Benckiser Hellas Healthcare Sa
3150,EMA-003150,Nurofen Για Παιδιά (Φράουλα),Reckitt Benckiser Hellas Healthcare Sa
3151,EMA-003151,Nutriflex Omega 38/120 Plus,B.Braun Melsungen Ag
3152,EMA-003152,Nutriflex Omega 56/144 Special,B.Braun Melsungen Ag
3153,EMA-003153,Nutriflex Omega Peri,B.Braun Melsungen Ag
3154,EMA-003154,Nutrineal Pd4,Vantive Belgium
3155,EMA-003155,Nuvaring,N.V. Organon
3156,EMA-003156,Nylex,Novendia Pharmaceuticals Ltd
3157,EMA-003157,Nyoxep,Medimar Sa
3158,EMA-003158,Nystamysyn,Farmasyn S.A.
3159,EMA-003159,Nyzol,Rafarm Sa.
3160,EMA-003160,Nyzol,Rafarm Sa.
3161,EMA-003161,Oasil,Gap S.A.
3162,EMA-003162,Oaxen,Rafarm Sa.
3163,EMA-003163,Obecirol,Mediapharm Ltd
3164,EMA-003164,Obecirol,Mediapharm Ltd
3165,EMA-003165,Obergan,Demo Abee
3166,EMA-003166,O-Biotic,Zwitter Pharmaceuticals Επε
3167,EMA-003167,Obruman,Oxbridge Pharma Limited
3168,EMA-003168,Obusonid,Velka Hellas S.A.
3169,EMA-003169,Obusonid,Velka Hellas S.A.
3170,EMA-003170,Octeniderm,Pharmex S.A.
3171,EMA-003171,Octenisept,Pharmex S.A.
3172,EMA-003172,Octiveran,Rafarm Sa.
3173,EMA-003173,Octoret,Demo Abee
3174,EMA-003174,Octreoscan,Curium Netherlands B.V.
3175,EMA-003175,Oculaphenicol D,Zwitter Pharmaceuticals Επε
3176,EMA-003176,Odasen,Anfarm Hellas Sa
3177,EMA-003177,Odasol,Genepharm S.A.
3178,EMA-003178,Odelo,Elpen Pharmaceutical Co. Inc.
3179,EMA-003179,Odnatron,Kleva Pharmaceuticals
3180,EMA-003180,Odnatron,Kleva Pharmaceuticals
3181,EMA-003181,Odrinol,Viofar Ltd
3182,EMA-003182,Odrinol,Viofar Ltd
3183,EMA-003183,Odycin,Velka Hellas S.A.
3184,EMA-003184,Odycin,Velka Hellas S.A.
3185,EMA-003185,Odyral,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3186,EMA-003186,Odyral Pf,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3187,EMA-003187,Oflokasin,Anfarm Hellas Sa
3188,EMA-003188,Okitask,Dompé Farmaceutici S.P.A.
3189,EMA-003189,Okrodin,Pharmathen S.A.
3190,EMA-003190,Olansek,Cheplapharm Registration Gmbh
3191,EMA-003191,Olansek,Cheplapharm Registration Gmbh
3192,EMA-003192,Olansek,Cheplapharm Registration Gmbh
3193,EMA-003193,Olanzalet Od,Teva Gmbh
3194,EMA-003194,Olanzapin Sandoz,Sandoz Gmbh
3195,EMA-003195,Olanzapine Mylan,Mylan Pharmaceuticals Limited
3196,EMA-003196,Olanzapine Mylan,Mylan Pharmaceuticals Limited
3197,EMA-003197,Olapine,Bennett Pharmaceuticals Sa
3198,EMA-003198,Olartan-Plus,Menarini International Operations Luxembourg S.A.
3199,EMA-003199,Olastazen,Heremco
3200,EMA-003200,Olbenorm,Pharmex S.A.
3201,EMA-003201,Olenxa,Target Pharma Single Member Private Ltd
3202,EMA-003202,Oleunor N5e,Demo Abee
3203,EMA-003203,Oleunor N7e,Demo Abee
3204,EMA-003204,Oleunor N9e,Demo Abee
3205,EMA-003205,Oleunor Peri-N4e,Demo Abee
3206,EMA-003206,Olfosonide,Galenica Sa
3207,EMA-003207,Olfosonide,Galenica Sa
3208,EMA-003208,Olimel N12,Baxter Hellas
3209,EMA-003209,Olimel N12e,Baxter Hellas
3210,EMA-003210,Olimel N7,Baxter Hellas
3211,EMA-003211,Olimel N7e,Baxter Hellas
3212,EMA-003212,Olimel N7e,Baxter Hellas
3213,EMA-003213,Olimel N9,Baxter Hellas
3214,EMA-003214,Olimel N9e,Baxter Hellas
3215,EMA-003215,Olimel N9e,Baxter Hellas
3216,EMA-003216,Olimel Peri N4e,Baxter Hellas
3217,EMA-003217,Olimel Peri N4e,Baxter Hellas
3218,EMA-003218,Olmedipin,Viatris Limited
3219,EMA-003219,Olmedipin Plus,Viatris Limited
3220,EMA-003220,Olmesartan + Hctz Mylan,Mylan Pharmaceuticals Limited
3221,EMA-003221,Olmesartan Medoxomil & Amlodipine Genepharm,Genepharm S.A.
3222,EMA-003222,Olmesartan Mylan,Mylan Pharmaceuticals Limited
3223,EMA-003223,Olmesartan Sandoz,Sandoz Pharmaceuticals D.D.
3224,EMA-003224,Olmesartan Velka,Velka Hellas S.A.
3225,EMA-003225,Olmesartan Vocate,Vocate Φαρμακευτικη Αε
3226,EMA-003226,Olmesartan+amlodipine Sandoz,Sandoz Gmbh
3227,EMA-003227,Olmesartan+amlodipine Sandoz,Sandoz Pharmaceuticals D.D.
3228,EMA-003228,Olmesartan+amlodipine+hydrochlorothiazide Velka,Velka Hellas S.A.
3229,EMA-003229,Olmesartan+hctz Sandoz,Sandoz Pharmaceuticals D.D.
3230,EMA-003230,Olmetec,Pharmaserve Hellas S.A.C.I
3231,EMA-003231,Olmetec Plus,Pharmaserve Hellas S.A.C.I
3232,EMA-003232,Olmyzem Odt,Pharmazac Sa
3233,EMA-003233,Olopatadine Rafarm,Rafarm Sa.
3234,EMA-003234,Olufsent,Desant Technologia Kallyntikon Kai Farmakon M.E.P.E.
3235,EMA-003235,Olvion,Medochemie Hellas Sa
3236,EMA-003236,Omacor,Basf As
3237,EMA-003237,Omalin,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3238,EMA-003238,Omalin Plus,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3239,EMA-003239,Omeprazole Liconsa,"Laboratorios Liconsa, S.A."
3240,EMA-003240,Omeprol,Farmellas Enterprises Ltd
3241,EMA-003241,Omerane,Medicus A.E
3242,EMA-003242,Omezalin,Pharma Therapis Single Member Pc
3243,EMA-003243,Omnic Τocas,Astellas Pharmaceuticals A.E.B.E.
3244,EMA-003244,Omnipaque,Ge Healthcare Ae
3245,EMA-003245,Omnipaque™,Ge Healthcare Ae
3246,EMA-003246,Omniscan,Ge Healthcare Ae
3247,EMA-003247,Oncoplat,Medicus A.E
3248,EMA-003248,Oncotice,Merck Sharp & Dohme Pharmaceutical Trading Single Member S.A.
3249,EMA-003249,Onda,Vianex S.A.
3250,EMA-003250,Onda,Vianex S.A.
3251,EMA-003251,Onda 4 Mg/5ml,Vianex S.A.
3252,EMA-003252,Onda 4 Mg/Tab,Vianex S.A.
3253,EMA-003253,Ondameton,Medicina Pharmaceuticals S.A.
3254,EMA-003254,Ondameton,Medicina Pharmaceuticals S.A.
3255,EMA-003255,Ondameton,Medicina Pharmaceuticals S.A.
3256,EMA-003256,Ondansetron Kabi,Fresenius Kabi Hellas Single Member S.A.
3257,EMA-003257,Ondansetron Kalceks,Kalceks
3258,EMA-003258,Ondansetron Noridem,Noridem Enterprises Ltd
3259,EMA-003259,Ondaseprol,Novendia Pharmaceuticals Ltd
3260,EMA-003260,Ondasetron Kabi,Fresenius Kabi Hellas Single Member S.A.
3261,EMA-003261,One-Alpha,Cheplapharm Arzneimittel Gmbh
3262,EMA-003262,One-Alpha,Cheplapharm Arzneimittel Gmbh
3263,EMA-003263,Onelar,Medochemie Hellas Sa
3264,EMA-003264,Onelar,Medochemie Hellas Sa
3265,EMA-003265,Oniria,Itf Hellas S.A.
3266,EMA-003266,Onufrid,Rafarm Sa.
3267,EMA-003267,Ophtha-Biotic,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3268,EMA-003268,Ophtha-Cur,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3269,EMA-003269,Opralix,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
3270,EMA-003270,Opralix,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
3271,EMA-003271,Oprazium,Mediapharm Ltd
3272,EMA-003272,Opsor,Medimar Sa
3273,EMA-003273,Optallerg,Verisfield S.M.S.A
3274,EMA-003274,Optiray,Guerbet
3275,EMA-003275,Optodrop,Rafarm Sa.
3276,EMA-003276,Optodrop-Co,Rafarm Sa.
3277,EMA-003277,Optonium,Pharmathen S.A.
3278,EMA-003278,Orabloc,Pierrel S.P.A.
3279,EMA-003279,Oracea,Galderma International
3280,EMA-003280,Oratoria,Pharmathen S.A.
3281,EMA-003281,Orbical-D3,Zwitter Pharmaceuticals Επε
3282,EMA-003282,Orbimag 300,Medical Pharmaquality Pharmaceuticals S.A.
3283,EMA-003283,Orebriton,"Zentiva, K.S."
3284,EMA-003284,Orebus,Zwitter Pharmaceuticals Επε
3285,EMA-003285,Orgaran,Viatris Healthcare Limited
3286,EMA-003286,Oriens,Galenica Sa
3287,EMA-003287,Orizal,Menarini International Operations Luxembourg S.A.
3288,EMA-003288,Orizal Plus,Menarini International Operations Luxembourg S.A.
3289,EMA-003289,Orlobin,Medicus A.E
3290,EMA-003290,Ormaz,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3291,EMA-003291,Ormitac,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
3292,EMA-003292,Ormpimed,Medical Pharmaquality Pharmaceuticals S.A.
3293,EMA-003293,Orocil Lido®,Stada Arzneimittel Ag
3294,EMA-003294,Oromentis,Elpen Pharmaceutical Co. Inc.
3295,EMA-003295,Oroperidys,Pierre Fabre Farmaka Sa
3296,EMA-003296,Oropfen,Hemopharm Gmbh
3297,EMA-003297,Orotral,Target Pharma Single Member Private Ltd
3298,EMA-003298,Orphedrin,Viofar Ltd
3299,EMA-003299,Orpidix,Proel Epam G Koronis Sa Pharmaceuticals
3300,EMA-003300,Orpidix,Proel Epam G Koronis Sa Pharmaceuticals
3301,EMA-003301,Orvatez,N.V. Organon
3302,EMA-003302,Osaera,Cross Pharmaceuticals P.C.
3303,EMA-003303,Oskana Μιασ Δόσησ,Velka Hellas S.A.
3304,EMA-003304,Osmoran,Rafarm Sa.
3305,EMA-003305,Ostaven,Velka Hellas S.A.
3306,EMA-003306,Osteorel,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3307,EMA-003307,Osteovile,Vian S.A.
3308,EMA-003308,Osteovile,Vian S.A.
3309,EMA-003309,Ostiral,Pharmathen S.A.
3310,EMA-003310,Ostirein,Mediapharm Ltd
3311,EMA-003311,Ostopor,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3312,EMA-003312,Ostoris,Genepharm S.A.
3313,EMA-003313,Otaset,Nassington Ltd
3314,EMA-003314,Otilax,Win Medica Sa
3315,EMA-003315,Otocort,Win Medica Sa
3316,EMA-003316,Otospon,Vianex S.A.
3317,EMA-003317,Otrhinitis,Haleon Hellas Single Member Societe Anonyme
3318,EMA-003318,Otrivin Advance,Haleon Hellas Single Member Societe Anonyme
3319,EMA-003319,Otrivin Menthol Preservative Free,Haleon Hellas Single Member Societe Anonyme
3320,EMA-003320,Otrivin Moisturising Formula,Haleon Hellas Single Member Societe Anonyme
3321,EMA-003321,Otrivin Preservative Free,Haleon Hellas Single Member Societe Anonyme
3322,EMA-003322,Otrivin Παιδικο Moisturising Formula,Haleon Hellas Single Member Societe Anonyme
3323,EMA-003323,Otrivin Παιδικο Preservative Free,Haleon Hellas Single Member Societe Anonyme
3324,EMA-003324,Ovamex,Theramex Ireland Limited
3325,EMA-003325,Overmag,Promopharma S.A.
3326,EMA-003326,Oversano,Nassington Ltd
3327,EMA-003327,Oversano,Nassington Ltd
3328,EMA-003328,Oxaliplatin Deltapharma,Deltapharma Limited
3329,EMA-003329,Oxaliplatin Medicus,Medicus A.E
3330,EMA-003330,Oxaliplatin Teva,Teva Pharma B.V.
3331,EMA-003331,Oxaliplatin Thama,Thama Pharmaceutical Research Commercial S.A.
3332,EMA-003332,Oxaliprol,Pharmazac Sa
3333,EMA-003333,Oxalizor,Vocate Φαρμακευτικη Αε
3334,EMA-003334,Oxatrex,Zwitter Pharmaceuticals Επε
3335,EMA-003335,Oxaviatin,Vianex S.A.
3336,EMA-003336,Oxez Turbuhaler,Astrazeneca S.A
3337,EMA-003337,Oximezin,Demo Abee
3338,EMA-003338,Oxisept,Demo Abee
3339,EMA-003339,Oxisept,Demo Abee
3340,EMA-003340,Oxybatin,Vita Longa Pc
3341,EMA-003341,Oxycodone Paracetamol Rafarm,Rafarm Sa.
3342,EMA-003342,Oxydroplex,Nassington Ltd
3343,EMA-003343,Oxygenated Water Mediplants,Mediplants
3344,EMA-003344,Oxynium,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3345,EMA-003345,Oxynium,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3346,EMA-003346,Oxytocin Gap,Gap S.A.
3347,EMA-003347,Oxytocin Gap,Gap S.A.
3348,EMA-003348,Ozapex,Pharmathen Investments Group Limited
3349,EMA-003349,Ozapex,Pharmathen Investments Group Limited
3350,EMA-003350,Ozarium,Anfarm Hellas Sa
3351,EMA-003351,Ozepran,Sandoz Gmbh
3352,EMA-003352,Ozia,Tikun Olam Greece S.A.
3353,EMA-003353,Ozra T22,Tikun Olam Greece S.A.
3354,EMA-003354,Pabal,Ferring Hellas Mepe
3355,EMA-003355,Paclitaxel Hospira,Pfizer Hellas A.E.
3356,EMA-003356,Paco-4,Nassington Ltd
3357,EMA-003357,Pageltra,Elpen Pharmaceutical Co. Inc.
3358,EMA-003358,Painoff,Rafarm Sa.
3359,EMA-003359,Pain-Out,Terix Labs Ltd
3360,EMA-003360,Palexia,Grünenthal Gmbh
3361,EMA-003361,Palexia,Grünenthal Gmbh
3362,EMA-003362,Palexia Retard,Grünenthal Gmbh
3363,EMA-003363,Palibone,Pharmathen S.A.
3364,EMA-003364,Paliperidone Palmitate Stada,Stada Arzneimittel Ag
3365,EMA-003365,Paliperidone Sandoz,Sandoz Pharmaceuticals D.D.
3366,EMA-003366,Paliperidone Teva,Teva B.V
3367,EMA-003367,Paliperidone Teva Pharma,Teva Pharma B.V.
3368,EMA-003368,Palmeux,Pharmathen International S.A.
3369,EMA-003369,Palonan,Anfarm Hellas Sa
